N,DEAL_ID,ON_OFF_BALANCE,DEAL_TYPE,PROD_TYPE,PAY_RECIEVE,CCY,NOTIONAL,MATURITY_DATE,INTEREST_TYPE,FIXING_DATE,INT_CHANGE_FREQ,INT_CHAGE_TERM,INT_PRE,NPV_DELTA_ILS,NETED,NETED_ID,Portfolio,NETTING_COUNTER,CONTRACT_MAT_DATE,validity date
2561,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"18,110,435.82",0,,CY_BONDTRA,,,
2562,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-7,000,000.00",16/03/2026,F,,0,0,0.0147,"-22,957,697.65",0,,CY_BONDTRA,,,
2563,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"7,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"25,354,610.18",0,,CY_BONDTRA,,,
2564,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",16/03/2026,F,,0,0,0.0146,"-16,387,987.06",0,,CY_BONDTRA,,,
2565,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"18,110,435.82",0,,CY_BONDTRA,,,
2566,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",16/03/2026,F,,0,0,0.014,"-9,784,579.03",0,,CY_BONDTRA,,,
2567,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"10,866,261.50",0,,CY_BONDTRA,,,
2568,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-14,600,000.00",4/8/2023,V,5/11/2018,Q,1,0.0234,"-52,722,148.42",0,,CY_BONDTRA,,,
2569,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"14,600,000.00",4/8/2023,F,,0,0,0.0127,"48,757,829.58",0,,CY_BONDTRA,,,
2570,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",16/03/2026,F,,0,0,0.0143,"-9,806,352.74",0,,CY_BONDTRA,,,
2571,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"10,866,261.50",0,,CY_BONDTRA,,,
2572,2.24E+28,Offbalance,FXSWP,CIRS      ,-1,ILS,"-151,400,000.00",30/12/2019,V,28/09/2018,Q,1,-0.0125,"-150,721,329.36",0,,ILS_FRA_NE,,,
2573,2.24E+28,Offbalance,FXSWP,CIRS      ,1,USD,"40,000,000.00",30/12/2019,V,28/09/2018,Q,1,0.0233,"144,789,951.56",0,,ILS_FRA_NE,,,
2574,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",10/8/2026,F,,0,0,0.0146,"-16,188,960.01",0,,CY_BONDTRA,,,
2575,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",10/8/2026,V,8/11/2018,Q,1,0.0234,"18,053,160.15",1,2.31E+28,CY_BONDTRA,1,,
2576,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",18/05/2026,F,,0,0,0.014,"-16,226,107.52",0,,CY_BONDTRA,,,
2577,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",18/05/2026,V,16/11/2018,Q,1,0.0232,"18,041,946.49",1,2.35E+28,CY_BONDTRA,1,,
2578,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",16/01/2024,F,,0,0,0.0126,"-16,593,645.17",0,,CY_BONDTRA,,,
2579,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",16/01/2024,V,15/10/2018,Q,1,0.0234,"18,080,131.69",0,,CY_BONDTRA,,,
2580,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,178.89",30/11/2018,,,,0,0,"-9,177.27",0,,SALES_I   ,,,
2581,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,441.78",30/11/2018,,,,0,0,"9,439.41",0,,SALES_I   ,,,
2582,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,187.84",31/10/2018,,,,0,0,"-9,214.96",0,,SALES_I   ,,,
2583,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,473.57",31/10/2018,,,,0,0,"9,472.00",0,,SALES_I   ,,,
2584,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,196.80",28/09/2018,,,,0,0,"-9,252.70",0,,SALES_I   ,,,
2585,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,505.55",28/09/2018,,,,0,0,"9,504.85",0,,SALES_I   ,,,
2586,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",16/01/2024,F,,0,0,0.0125,"-16,578,105.59",0,,CY_BONDTRA,,,
2587,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",16/01/2024,V,15/10/2018,Q,1,0.0234,"18,080,131.69",0,,CY_BONDTRA,,,
2588,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,160.97",31/01/2019,,,,0,0,"-9,101.79",0,,SALES_I   ,,,
2589,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,377.31",31/01/2019,,,,0,0,"9,372.48",0,,SALES_I   ,,,
2590,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,152.02",28/02/2019,,,,0,0,"-9,064.09",0,,SALES_I   ,,,
2591,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,344.72",28/02/2019,,,,0,0,"9,338.51",0,,SALES_I   ,,,
2592,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,143.06",29/03/2019,,,,0,0,"-9,026.35",0,,SALES_I   ,,,
2593,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,312.45",29/03/2019,,,,0,0,"9,304.42",0,,SALES_I   ,,,
2594,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,134.11",30/04/2019,,,,0,0,"-8,988.66",0,,SALES_I   ,,,
2595,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,280.82",30/04/2019,,,,0,0,"9,270.47",0,,SALES_I   ,,,
2596,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,125.15",31/05/2019,,,,0,0,"-8,950.92",0,,SALES_I   ,,,
2597,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,249.08",31/05/2019,,,,0,0,"9,236.26",0,,SALES_I   ,,,
2598,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,113.51",28/06/2019,,,,0,0,"-8,901.89",0,,SALES_I   ,,,
2599,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,204.76",28/06/2019,,,,0,0,"9,189.32",0,,SALES_I   ,,,
2600,2.24E+28,Offbalance,FXOUT,FWDS      ,-1,EUR,"-2,169.93",31/12/2018,,,,0,0,"-9,139.53",0,,SALES_I   ,,,
2601,2.24E+28,Offbalance,FXOUT,FWDS      ,1,ILS,"9,409.47",31/12/2018,,,,0,0,"9,405.96",0,,SALES_I   ,,,
2602,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",8/10/2024,F,,0,0,0.0129,"-16,495,674.97",0,,CY_BONDTRA,,,
2603,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",8/10/2024,V,9/10/2018,Q,1,0.0234,"18,088,025.36",0,,CY_BONDTRA,,,
2604,2.24E+28,Offbalance,FXSWP,CIRS      ,-1,ILS,"-21,453,125.00",30/09/2027,F,,0,0,0.056,"-28,077,447.94",0,,ILS_FRA_NE,,,
2605,2.24E+28,Offbalance,FXSWP,CIRS      ,1,USD,"6,250,000.00",30/09/2027,F,,0,0,0.06,"28,190,620.12",0,,ILS_FRA_NE,,,
2606,2.24E+28,Offbalance,FXSWP,CIRS      ,-1,ILS,"-64,359,375.00",30/09/2027,F,,0,0,0.056,"-84,232,343.86",0,,ILS_FRA_NE,,,
2607,2.24E+28,Offbalance,FXSWP,CIRS      ,1,USD,"18,750,000.00",30/09/2027,F,,0,0,0.06,"84,571,860.44",0,,ILS_FRA_NE,,,
2608,2.24E+28,Offbalance,IRSWP,IRS       ,-1,JPY,"-250,000,000.00",12/8/2026,F,,0,0,0.0008,"-8,028,197.79",1,2.27E+28,CY_BONDTRA,1,,
2609,2.24E+28,Offbalance,IRSWP,IRS       ,1,JPY,"250,000,000.00",12/8/2026,V,12/2/2019,M,6,0.0002,"8,138,493.56",1,2.27E+28,CY_BONDTRA,1,,
2610,2.24E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-2,600,000.00",11/8/2026,F,,0,0,0.0147,"-8,424,723.09",0,,CY_BONDTRA,,,
2611,2.24E+28,Offbalance,IRSWP,IRS       ,1,USD,"2,600,000.00",11/8/2026,V,13/11/2018,Q,1,0.0234,"9,384,307.94",0,,CY_BONDTRA,,,
2612,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-25,000,000.00",12/8/2026,F,,0,0,0.0169,"-24,784,092.83",0,,ILS_FRA_NE,,,
2613,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"25,000,000.00",12/8/2026,V,12/11/2018,Q,1,0.001,"25,001,421.40",0,,ILS_FRA_NE,,,
2614,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-20,000,000.00",12/8/2026,F,,0,0,0.017,"-19,834,813.06",0,,ILS_FRA_NE,,,
2615,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"20,000,000.00",12/8/2026,V,12/11/2018,Q,1,0.001,"20,001,137.12",1,1.87E+28,ILS_FRA_NE,1,,
2616,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-2,533,333.36",12/8/2019,V,12/9/2018,M,1,0.001,"-2,533,486.01",0,,ILS_FRA_NE,,,
2617,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"2,533,333.36",12/8/2019,F,,0,0,0.0022,"2,534,285.19",0,,ILS_FRA_NE,,,
2618,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-466,666.64",12/8/2019,V,12/9/2018,M,1,0.001,"-466,694.76",0,,ILS_FRA_NE,,,
2619,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"466,666.64",12/8/2019,F,,0,0,0.0022,"466,841.97",0,,ILS_FRA_NE,,,
2620,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-1,566,666.66",12/8/2019,V,12/9/2018,M,1,0.001,"-1,566,761.06",0,,ILS_FRA_NE,,,
2621,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"1,566,666.66",12/8/2019,F,,0,0,0.0022,"1,566,998.07",0,,ILS_FRA_NE,,,
2622,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-2,160,000.00",10/8/2021,V,12/9/2018,M,1,0.001,"-2,160,130.15",0,,ILS_FRA_NE,,,
2623,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"2,160,000.00",10/8/2021,F,,0,0,0.0043,"2,157,393.63",0,,ILS_FRA_NE,,,
2624,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-4,620,000.06",10/8/2021,V,12/9/2018,M,1,0.001,"-4,620,278.45",0,,ILS_FRA_NE,,,
2625,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"4,620,000.06",10/8/2021,F,,0,0,0.0043,"4,593,634.16",0,,ILS_FRA_NE,,,
2626,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-1,710,000.00",10/8/2021,V,12/9/2018,M,1,0.001,"-1,710,103.04",0,,ILS_FRA_NE,,,
2627,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"1,710,000.00",10/8/2021,F,,0,0,0.0043,"1,707,936.63",0,,ILS_FRA_NE,,,
2628,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-7,250,000.00",12/8/2019,V,12/9/2018,M,1,0.001,"-7,250,436.87",0,,ILS_FRA_NE,,,
2629,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"7,250,000.00",12/8/2019,F,,0,0,0.0035,"7,259,574.79",0,,ILS_FRA_NE,,,
2630,2.24E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-750,000.00",10/8/2020,V,12/9/2018,M,1,0.001,"-750,045.20",0,,ILS_FRA_NE,,,
2631,2.24E+28,Offbalance,IRSWP,IRS       ,1,ILS,"750,000.00",10/8/2020,F,,0,0,0.005,"750,132.97",0,,ILS_FRA_NE,,,
2632,2.24E+28,Offbalance,FXSWP,CIRS      ,-1,USD,"-25,000,000.00",26/03/2020,V,26/09/2018,Q,1,0.0234,"-90,511,429.72",1,2.18E+28,ILS_FRA_NE,1,,
2633,2.24E+28,Offbalance,FXSWP,CIRS      ,1,ILS,"93,750,000.00",26/03/2020,V,26/09/2018,Q,1,-0.0073,"93,156,526.23",1,1.86E+28,ILS_FRA_NE,1,,
2634,2.24E+28,Offbalance,FXSWP,CIRS      ,-1,ILS,"-96,250,000.00",8/6/2020,V,7/9/2018,Q,1,-0.0085,"-95,466,737.29",1,2.30E+28,ILS_FRA_NE,1,,
2635,2.24E+28,Offbalance,FXSWP,CIRS      ,1,USD,"25,000,000.00",8/6/2020,V,7/9/2018,Q,1,0.0232,"90,604,938.42",1,2.30E+28,ILS_FRA_NE,1,,
2636,2.24E+28,Offbalance,FXSWP,IRS_CPI   ,-1,ILS,"-50,000,000.00",13/08/2020,F,,0,0,0.007,"-50,887,239.00",0,,ILS_CPI   ,,,
2637,2.24E+28,Offbalance,FXSWP,IRS_CPI   ,1,CPE,"50,547,782.00",13/08/2020,F,,0,0,0,"50,940,823.50",0,,ILS_CPI   ,,,
2638,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-65,000,000.00",19/08/2019,F,,0,0,0.0036,"-65,084,470.61",0,,ILS_FRA_NE,,,
2639,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"65,000,000.00",19/08/2019,V,19/11/2018,Q,1,0.001,"65,002,238.89",0,,ILS_FRA_NE,,,
2640,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-50,000,000.00",26/08/2024,V,26/11/2018,Q,1,0.001,"-50,000,722.02",1,1.11E+28,ILS_FRA_NE,1,,
2641,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"50,000,000.00",26/08/2024,F,,0,0,0.0126,"49,408,946.24",0,,ILS_FRA_NE,,,
2642,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-10,000,000.00",28/08/2026,V,30/11/2018,Q,1,0.0231,"-36,047,979.08",1,2.39E+28,CY_BONDTRA,1,,
2643,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"10,000,000.00",28/08/2026,F,,0,0,0.014,"32,168,843.59",0,,CY_BONDTRA,,,
2644,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-11,000,000.00",30/08/2022,V,30/11/2018,Q,1,0.0231,"-39,652,777.00",1,2.46E+28,CY_BONDTRA,1,,
2645,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"11,000,000.00",30/08/2022,F,,0,0,0.012,"37,139,181.11",0,,CY_BONDTRA,,,
2646,2.25E+28,Offbalance,FXSWP,CIRS      ,-1,ILS,"-112,500,000.00",28/06/2024,F,,0,0,0.059,"-138,836,585.32",0,,ILS_FRA_NE,,,
2647,2.25E+28,Offbalance,FXSWP,CIRS      ,1,USD,"29,880,478.09",28/06/2024,V,31/12/2018,M,6,0.0814,"138,022,708.54",0,,ILS_FRA_NE,,,
2648,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-2,000,000.00",16/03/2026,F,,0,0,0.0147,"-6,557,268.50",0,,CY_BONDTRA,,,
2649,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"2,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"7,244,174.32",1,2.31E+28,CY_BONDTRA,1,,
2650,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-5,000,000.00",16/03/2026,F,,0,0,0.0147,"-16,395,763.37",0,,CY_BONDTRA,,,
2651,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"5,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"18,110,435.82",0,,CY_BONDTRA,,,
2652,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-3,000,000.00",16/03/2026,F,,0,0,0.0146,"-9,833,569.86",0,,CY_BONDTRA,,,
2653,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"3,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"10,866,261.50",0,,CY_BONDTRA,,,
2654,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-12,500,000.00",7/12/2026,F,,0,0,0.0166,"-12,454,899.03",0,,ILS_FRA_NE,,,
2655,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"12,500,000.00",7/12/2026,V,6/9/2018,Q,1,0.001,"12,502,979.32",0,,ILS_FRA_NE,,,
2656,2.25E+28,Offbalance,IRSWP,IRS       ,-1,USD,"-2,000,000.00",16/03/2026,F,,0,0,0.0143,"-6,539,642.20",0,,CY_BONDTRA,,,
2657,2.25E+28,Offbalance,IRSWP,IRS       ,1,USD,"2,000,000.00",16/03/2026,V,17/09/2018,Q,1,0.0233,"7,244,174.32",0,,CY_BONDTRA,,,
2658,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-40,000,000.00",9/9/2021,F,,0,0,0.0068,"-40,101,092.62",1,2.25E+28,ILS_FRA_NE,1,,
2659,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"40,000,000.00",9/9/2021,V,12/9/2018,Q,1,0.001,"40,008,985.43",1,2.04E+28,ILS_FRA_NE,1,,
2660,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-150,000,000.00",12/9/2018,F,,0,0,0.0021,"-150,303,810.49",0,,ILS_FRA_NE,,,
2661,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"150,000,000.00",12/9/2018,V,12/9/2018,Q,1,0.001,"150,033,695.35",0,,ILS_FRA_NE,,,
2662,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-40,000,000.00",13/09/2021,V,12/9/2018,Q,1,0.001,"-40,008,875.84",1,2.36E+28,ILS_FRA_NE,1,,
2663,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"40,000,000.00",13/09/2021,F,,0,0,0.0067,"40,080,790.73",1,2.25E+28,ILS_FRA_NE,1,,
2664,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-100,000,000.00",12/9/2018,F,,0,0,0.0021,"-100,206,978.55",0,,ILS_FRA_NE,,,
2665,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"100,000,000.00",12/9/2018,V,12/9/2018,Q,1,0.001,"100,022,189.60",1,2.00E+28,ILS_FRA_NE,1,,
2666,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-40,000,000.00",23/08/2021,F,,0,0,0.0066,"-39,837,009.93",1,2.25E+28,ILS_FRA_NE,1,,
2667,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"40,000,000.00",23/08/2021,V,22/11/2018,Q,1,0.001,"40,001,147.02",1,2.25E+28,ILS_FRA_NE,1,,
2668,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-47,000,000.00",24/08/2020,V,26/11/2018,Q,1,0.001,"-47,001,072.63",0,,ILS_FRA_NE,,,
2669,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"47,000,000.00",24/08/2020,F,,0,0,0.0053,"47,013,721.38",0,,ILS_FRA_NE,,,
2670,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-60,000,000.00",26/08/2021,V,26/11/2018,Q,1,0.001,"-60,000,866.43",0,,ILS_FRA_NE,,,
2671,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"60,000,000.00",26/08/2021,F,,0,0,0.0069,"59,798,607.35",0,,ILS_FRA_NE,,,
2672,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-40,000,000.00",26/08/2021,V,26/11/2018,Q,1,0.001,"-40,000,577.61",1,2.25E+28,ILS_FRA_NE,1,,
2673,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"40,000,000.00",26/08/2021,F,,0,0,0.0069,"39,865,738.23",1,2.25E+28,ILS_FRA_NE,1,,
2674,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-40,000,000.00",26/08/2026,F,,0,0,0.0156,"-39,200,652.50",0,,ILS_FRA_NE,,,
2675,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"40,000,000.00",26/08/2026,V,26/11/2018,Q,1,0.001,"40,000,577.61",1,2.17E+28,ILS_FRA_NE,1,,
2676,2.25E+28,Offbalance,IRSWP,IRS       ,-1,ILS,"-25,000,000.00",1/9/2026,F,,0,0,0.016,"-24,973,685.84",0,,ILS_FRA_NE,,,
2677,2.25E+28,Offbalance,IRSWP,IRS       ,1,ILS,"25,000,000.00",1/9/2026,V,3/9/2018,Q,1,0.001,"25,006,301.27",1,1.20E+28,ILS_FRA_NE,1,,
2678,2.25E+28,Offbalance,IRSWP,IRS       ,-1,EUR,"-6,000,000.00",29/08/2023,V,28/02/2019,M,6,-0.0027,"-25,271,400.00",0,,CY_BONDTRA,,,
2679,2.25E+28,Offbalance,IRSWP,IRS       ,1,EUR,"6,000,000.00",29/08/2023,F,,0,0,0.0001,"24,936,755.62",0,,CY_BONDTRA,,,
2680,2.25E+28,Offbalance,IRSWP,IRS       ,-1,EUR,"-10,000,000.00",5/9/2024,V,5/9/2018,M,6,-0.0027,"-42,119,000.00",0,,CY_BONDTRA,,,
2681,2.25E+28,Offbalance,IRSWP,IRS       ,1,EUR,"10,000,000.00",5/9/2024,F,,0,0,0.0013,"41,427,753.84",0,,CY_BONDTRA,,,
2682,2.25E+28,Offbalance,FXSWP,CIRS      ,-1,USD,"-40,000,000.00",14/09/2020,V,12/9/2018,Q,1,0.0233,"-144,930,641.19",1,2.29E+28,DROOM     ,1,,
2683,2.25E+28,Offbalance,FXSWP,CIRS      ,1,ILS,"150,000,000.00",14/09/2020,V,12/9/2018,Q,1,-0.005,"148,707,859.36",0,,DROOM     ,,,
